timestamp, index, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/08/14 05:58:59.894, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 323.49 W
2026/08/14 05:59:00.896, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 323.03 W
2026/08/14 05:59:01.900, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 324.79 W
2026/08/14 05:59:02.902, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 325.26 W
2026/08/14 05:59:03.905, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 325.71 W
2026/08/14 05:59:04.908, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 325.99 W
2026/08/14 05:59:05.911, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 326.39 W
2026/08/14 05:59:06.913, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 326.82 W
2026/08/14 05:59:07.917, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 326.54 W
2026/08/14 05:59:08.919, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 325.61 W
2026/08/14 05:59:09.923, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 327.03 W
2026/08/14 05:59:10.926, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 326.33 W
2026/08/14 05:59:11.929, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 327.94 W
2026/08/14 05:59:12.932, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 328.03 W
2026/08/14 05:59:13.935, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 329.21 W
2026/08/14 05:59:14.937, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 328.46 W
2026/08/14 05:59:15.940, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 328.93 W
2026/08/14 05:59:16.945, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 329.62 W
2026/08/14 05:59:17.948, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 0 %, 281.47 W
2026/08/14 05:59:18.955, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 264.86 W
2026/08/14 05:59:19.958, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 323.71 W
2026/08/14 05:59:20.963, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 324.45 W
2026/08/14 05:59:21.966, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 324.71 W
2026/08/14 05:59:22.973, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 325.79 W
2026/08/14 05:59:23.975, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 326.29 W
2026/08/14 05:59:24.980, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 327.09 W
2026/08/14 05:59:25.983, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 326.04 W
2026/08/14 05:59:26.987, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 50 %, 242.90 W
2026/08/14 05:59:27.990, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 0 %, 213.36 W
2026/08/14 05:59:28.994, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 0 %, 209.15 W
2026/08/14 05:59:29.997, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 271.15 W
2026/08/14 05:59:31.002, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 322.15 W
2026/08/14 05:59:32.006, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 322.79 W
2026/08/14 05:59:33.009, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 0 %, 282.10 W
2026/08/14 05:59:34.012, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 10 %, 202.54 W
2026/08/14 05:59:35.016, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 72 %, 192.71 W
2026/08/14 05:59:36.018, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 237.75 W
2026/08/14 05:59:37.021, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 321.58 W
2026/08/14 05:59:38.025, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 322.08 W
2026/08/14 05:59:39.028, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 322.35 W
2026/08/14 05:59:40.031, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 323.12 W
2026/08/14 05:59:41.033, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 322.76 W
2026/08/14 05:59:42.036, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 324.34 W
2026/08/14 05:59:43.040, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 323.84 W
2026/08/14 05:59:44.043, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 323.76 W
2026/08/14 05:59:45.046, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 324.52 W
2026/08/14 05:59:46.048, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 324.73 W
2026/08/14 05:59:47.050, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 324.76 W
2026/08/14 05:59:48.053, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 325.89 W
2026/08/14 05:59:49.056, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 325.27 W
2026/08/14 05:59:50.059, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 326.09 W
2026/08/14 05:59:51.062, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 325.83 W
2026/08/14 05:59:52.065, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 325.88 W
2026/08/14 05:59:53.070, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 327.12 W
2026/08/14 05:59:54.073, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 327.14 W
2026/08/14 05:59:55.077, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 327.50 W
2026/08/14 05:59:56.079, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 328.18 W
2026/08/14 05:59:57.081, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 328.66 W
2026/08/14 05:59:58.084, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 328.52 W
2026/08/14 05:59:59.086, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 329.56 W
2026/08/14 06:00:00.090, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 329.77 W
2026/08/14 06:00:01.093, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 330.29 W
2026/08/14 06:00:02.095, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 330.45 W
2026/08/14 06:00:03.098, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 330.87 W
2026/08/14 06:00:04.100, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 330.62 W
2026/08/14 06:00:05.103, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 330.35 W
2026/08/14 06:00:06.105, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 225.96 W
2026/08/14 06:00:07.112, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 323.16 W
2026/08/14 06:00:08.115, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 323.48 W
2026/08/14 06:00:09.117, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 322.85 W
2026/08/14 06:00:10.120, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 93 %, 302.45 W
2026/08/14 06:00:11.123, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 54 %, 192.29 W
2026/08/14 06:00:12.130, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 0 %, 173.96 W
2026/08/14 06:00:13.132, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 247.53 W
2026/08/14 06:00:14.135, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 322.41 W
2026/08/14 06:00:15.138, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 323.10 W
2026/08/14 06:00:16.140, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 323.32 W
2026/08/14 06:00:17.143, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 0 %, 290.70 W
2026/08/14 06:00:18.146, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 267.74 W
2026/08/14 06:00:19.149, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 322.87 W
2026/08/14 06:00:20.151, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 322.79 W
2026/08/14 06:00:21.154, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 100 %, 323.29 W
2026/08/14 06:00:22.158, 0, NVIDIA H200, 118025 MiB, 143771 MiB, 0 %, 257.07 W
2026/08/14 06:00:23.161, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 0 %, 227.94 W
2026/08/14 06:00:24.164, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 64 %, 195.97 W
2026/08/14 06:00:25.167, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 243.91 W
2026/08/14 06:00:26.170, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 322.71 W
2026/08/14 06:00:27.173, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 323.80 W
2026/08/14 06:00:28.177, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 324.41 W
2026/08/14 06:00:29.180, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 323.26 W
2026/08/14 06:00:30.183, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 325.00 W
2026/08/14 06:00:31.186, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 324.94 W
2026/08/14 06:00:32.189, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 325.90 W
2026/08/14 06:00:33.192, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 325.83 W
2026/08/14 06:00:34.195, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 325.74 W
2026/08/14 06:00:35.198, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 325.82 W
2026/08/14 06:00:36.201, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 326.56 W
2026/08/14 06:00:37.204, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 327.92 W
2026/08/14 06:00:38.208, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 328.21 W
2026/08/14 06:00:39.211, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 330.18 W
2026/08/14 06:00:40.214, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 329.00 W
2026/08/14 06:00:41.216, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 327.15 W
2026/08/14 06:00:42.219, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 328.77 W
2026/08/14 06:00:43.221, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 328.99 W
2026/08/14 06:00:44.224, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 329.84 W
2026/08/14 06:00:45.227, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 329.83 W
2026/08/14 06:00:46.229, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 329.93 W
2026/08/14 06:00:47.233, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 330.44 W
2026/08/14 06:00:48.236, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 330.51 W
2026/08/14 06:00:49.239, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 330.90 W
2026/08/14 06:00:50.241, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 331.03 W
2026/08/14 06:00:51.244, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 331.60 W
2026/08/14 06:00:52.247, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 331.61 W
2026/08/14 06:00:53.249, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 332.12 W
2026/08/14 06:00:54.251, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 333.21 W
2026/08/14 06:00:55.254, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 333.47 W
2026/08/14 06:00:56.257, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 332.96 W
2026/08/14 06:00:57.261, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 333.34 W
2026/08/14 06:00:58.264, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 333.92 W
2026/08/14 06:00:59.268, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 0 %, 228.44 W
2026/08/14 06:01:00.270, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 324.07 W
2026/08/14 06:01:01.280, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 324.97 W
2026/08/14 06:01:02.283, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 325.21 W
2026/08/14 06:01:03.289, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 324.72 W
2026/08/14 06:01:04.293, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 325.59 W
2026/08/14 06:01:05.298, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 326.05 W
2026/08/14 06:01:06.302, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 326.67 W
2026/08/14 06:01:07.304, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 326.47 W
2026/08/14 06:01:08.308, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 0 %, 185.53 W
2026/08/14 06:01:09.311, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 214.32 W
2026/08/14 06:01:10.314, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 0 %, 185.52 W
2026/08/14 06:01:11.316, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 323.20 W
2026/08/14 06:01:12.319, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 0 %, 262.82 W
2026/08/14 06:01:13.323, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 298.23 W
2026/08/14 06:01:14.326, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 323.77 W
2026/08/14 06:01:15.329, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 323.59 W
2026/08/14 06:01:16.332, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 0 %, 174.69 W
2026/08/14 06:01:17.335, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 245.26 W
2026/08/14 06:01:18.338, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 0 %, 185.33 W
2026/08/14 06:01:19.342, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 322.95 W
2026/08/14 06:01:20.345, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 323.43 W
2026/08/14 06:01:21.348, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 322.69 W
2026/08/14 06:01:22.351, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 323.76 W
2026/08/14 06:01:23.354, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 324.89 W
2026/08/14 06:01:24.356, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 325.34 W
2026/08/14 06:01:25.360, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 325.51 W
2026/08/14 06:01:26.362, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 325.13 W
2026/08/14 06:01:27.366, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 326.14 W
2026/08/14 06:01:28.370, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 0 %, 262.94 W
2026/08/14 06:01:29.372, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 297.47 W
2026/08/14 06:01:30.376, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 323.72 W
2026/08/14 06:01:31.379, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 324.11 W
2026/08/14 06:01:32.382, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 325.04 W
2026/08/14 06:01:33.385, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 324.89 W
2026/08/14 06:01:34.388, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 325.09 W
2026/08/14 06:01:35.391, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 325.27 W
2026/08/14 06:01:36.394, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 326.60 W
2026/08/14 06:01:37.396, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 326.49 W
2026/08/14 06:01:38.399, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 73 %, 244.35 W
2026/08/14 06:01:39.401, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 0 %, 209.17 W
2026/08/14 06:01:40.404, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 0 %, 209.83 W
2026/08/14 06:01:41.408, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 281.76 W
2026/08/14 06:01:42.410, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 321.76 W
2026/08/14 06:01:43.413, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 322.99 W
2026/08/14 06:01:44.417, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 0 %, 265.71 W
2026/08/14 06:01:45.420, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 294.17 W
2026/08/14 06:01:46.422, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 322.57 W
2026/08/14 06:01:47.425, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 322.65 W
2026/08/14 06:01:48.428, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 322.96 W
2026/08/14 06:01:49.431, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 68 %, 226.76 W
2026/08/14 06:01:50.434, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 209.55 W
2026/08/14 06:01:51.438, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 0 %, 167.90 W
2026/08/14 06:01:52.441, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 318.20 W
2026/08/14 06:01:53.444, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 240.44 W
2026/08/14 06:01:54.447, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 321.75 W
2026/08/14 06:01:55.449, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 322.36 W
2026/08/14 06:01:56.452, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 13 %, 298.14 W
2026/08/14 06:01:57.455, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 195.35 W
2026/08/14 06:01:58.458, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 0 %, 182.54 W
2026/08/14 06:01:59.461, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 239.65 W
2026/08/14 06:02:00.464, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 321.34 W
2026/08/14 06:02:01.467, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 321.33 W
2026/08/14 06:02:02.471, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 27 %, 300.77 W
2026/08/14 06:02:03.474, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 260.59 W
2026/08/14 06:02:04.477, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 322.23 W
2026/08/14 06:02:05.481, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 322.91 W
2026/08/14 06:02:06.484, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 322.32 W
2026/08/14 06:02:07.487, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 322.84 W
2026/08/14 06:02:08.490, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 0 %, 184.79 W
2026/08/14 06:02:09.493, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 76 %, 234.02 W
2026/08/14 06:02:10.496, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 0 %, 199.46 W
2026/08/14 06:02:11.499, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 322.31 W
2026/08/14 06:02:12.502, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 322.15 W
2026/08/14 06:02:13.507, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 322.89 W
2026/08/14 06:02:14.510, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 323.52 W
2026/08/14 06:02:15.513, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 293.93 W
2026/08/14 06:02:16.517, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 29 %, 197.39 W
2026/08/14 06:02:17.520, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 0 %, 178.01 W
2026/08/14 06:02:18.523, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 236.65 W
2026/08/14 06:02:19.525, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 322.25 W
2026/08/14 06:02:20.527, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 321.74 W
2026/08/14 06:02:21.530, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 322.39 W
2026/08/14 06:02:22.533, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 233.14 W
2026/08/14 06:02:23.537, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 322.48 W
2026/08/14 06:02:24.539, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 322.18 W
2026/08/14 06:02:25.542, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 0 %, 240.29 W
2026/08/14 06:02:26.545, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 0 %, 197.51 W
2026/08/14 06:02:27.548, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 193.32 W
2026/08/14 06:02:28.550, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 273.01 W
2026/08/14 06:02:29.553, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 321.49 W
2026/08/14 06:02:30.555, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 0 %, 251.33 W
2026/08/14 06:02:31.559, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 316.00 W
2026/08/14 06:02:32.563, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 322.19 W
2026/08/14 06:02:33.567, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 323.14 W
2026/08/14 06:02:34.569, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 322.95 W
2026/08/14 06:02:35.572, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 59 %, 284.02 W
2026/08/14 06:02:36.575, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 71 %, 235.50 W
2026/08/14 06:02:37.578, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 0 %, 183.84 W
2026/08/14 06:02:38.580, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 74 %, 221.44 W
2026/08/14 06:02:39.584, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 324.33 W
2026/08/14 06:02:40.587, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 324.64 W
2026/08/14 06:02:41.590, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 325.50 W
2026/08/14 06:02:42.593, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 325.85 W
2026/08/14 06:02:43.596, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 0 %, 244.25 W
2026/08/14 06:02:44.599, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 0 %, 196.61 W
2026/08/14 06:02:45.602, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 191.55 W
2026/08/14 06:02:46.605, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 251.49 W
2026/08/14 06:02:47.609, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 324.91 W
2026/08/14 06:02:48.612, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 324.83 W
2026/08/14 06:02:49.615, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 325.77 W
2026/08/14 06:02:50.618, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 326.17 W
2026/08/14 06:02:51.620, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 325.10 W
2026/08/14 06:02:52.624, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 0 %, 208.19 W
2026/08/14 06:02:53.627, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 89 %, 206.96 W
2026/08/14 06:02:54.630, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 0 %, 176.51 W
2026/08/14 06:02:55.633, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 287.86 W
2026/08/14 06:02:56.636, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 324.95 W
2026/08/14 06:02:57.639, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 325.15 W
2026/08/14 06:02:58.641, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 326.06 W
2026/08/14 06:02:59.644, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 0 %, 281.02 W
2026/08/14 06:03:00.647, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 226.36 W
2026/08/14 06:03:01.650, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 0 %, 169.26 W
2026/08/14 06:03:02.653, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 228.29 W
2026/08/14 06:03:03.655, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 321.41 W
2026/08/14 06:03:04.658, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 322.59 W
2026/08/14 06:03:05.661, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 322.57 W
2026/08/14 06:03:06.663, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 324.31 W
2026/08/14 06:03:07.666, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 323.61 W
2026/08/14 06:03:08.669, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 323.92 W
2026/08/14 06:03:09.672, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 0 %, 259.00 W
2026/08/14 06:03:10.676, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 306.11 W
2026/08/14 06:03:11.679, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 323.26 W
2026/08/14 06:03:12.682, 0, NVIDIA H200, 118027 MiB, 143771 MiB, 100 %, 324.49 W
