timestamp, index, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/08/14 05:59:17.914, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 455.24 W
2026/08/14 05:59:18.918, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 454.30 W
2026/08/14 05:59:19.928, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 459.15 W
2026/08/14 05:59:20.931, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 456.32 W
2026/08/14 05:59:21.939, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 0 %, 381.30 W
2026/08/14 05:59:22.942, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 203.39 W
2026/08/14 05:59:23.945, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 0 %, 156.04 W
2026/08/14 05:59:24.948, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 0 %, 171.23 W
2026/08/14 05:59:25.951, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 0 %, 187.43 W
2026/08/14 05:59:26.955, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 72 %, 173.43 W
2026/08/14 05:59:27.959, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 0 %, 219.60 W
2026/08/14 05:59:28.962, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 0 %, 147.90 W
2026/08/14 05:59:29.966, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 443.38 W
2026/08/14 05:59:30.969, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 457.06 W
2026/08/14 05:59:31.972, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 458.98 W
2026/08/14 05:59:32.975, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 448.87 W
2026/08/14 05:59:33.978, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 454.68 W
2026/08/14 05:59:34.982, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 452.35 W
2026/08/14 05:59:35.985, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 452.80 W
2026/08/14 05:59:36.988, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 456.48 W
2026/08/14 05:59:37.991, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 459.69 W
2026/08/14 05:59:38.994, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 458.24 W
2026/08/14 05:59:39.997, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 455.41 W
2026/08/14 05:59:41.000, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 463.84 W
2026/08/14 05:59:42.004, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 469.30 W
2026/08/14 05:59:43.007, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 464.50 W
2026/08/14 05:59:44.022, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 465.28 W
2026/08/14 05:59:45.026, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 462.55 W
2026/08/14 05:59:46.032, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 16 %, 377.75 W
2026/08/14 05:59:47.035, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 0 %, 217.45 W
2026/08/14 05:59:48.045, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 0 %, 176.65 W
2026/08/14 05:59:49.048, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 57 %, 175.45 W
2026/08/14 05:59:50.059, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 392.63 W
2026/08/14 05:59:51.061, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 0 %, 203.18 W
2026/08/14 05:59:52.064, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 0 %, 186.91 W
2026/08/14 05:59:53.067, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 31 %, 183.96 W
2026/08/14 05:59:54.073, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 447.17 W
2026/08/14 05:59:55.076, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 0 %, 392.09 W
2026/08/14 05:59:56.080, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 379.32 W
2026/08/14 05:59:57.083, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 457.45 W
2026/08/14 05:59:58.086, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 457.12 W
2026/08/14 05:59:59.089, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 462.33 W
2026/08/14 06:00:00.093, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 0 %, 302.99 W
2026/08/14 06:00:01.096, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 0 %, 230.05 W
2026/08/14 06:00:02.098, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 36 %, 185.05 W
2026/08/14 06:00:03.101, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 290.45 W
2026/08/14 06:00:04.106, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 0 %, 340.42 W
2026/08/14 06:00:05.110, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 0 %, 177.84 W
2026/08/14 06:00:06.113, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 67 %, 195.31 W
2026/08/14 06:00:07.117, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 300.58 W
2026/08/14 06:00:08.120, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 0 %, 322.33 W
2026/08/14 06:00:09.123, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 423.32 W
2026/08/14 06:00:10.125, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 453.15 W
2026/08/14 06:00:11.128, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 450.25 W
2026/08/14 06:00:12.132, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 450.66 W
2026/08/14 06:00:13.135, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 449.02 W
2026/08/14 06:00:14.138, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 457.31 W
2026/08/14 06:00:15.142, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 448.02 W
2026/08/14 06:00:16.146, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 0 %, 146.34 W
2026/08/14 06:00:17.149, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 0 %, 185.31 W
2026/08/14 06:00:18.153, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 95 %, 219.01 W
2026/08/14 06:00:19.156, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 452.57 W
2026/08/14 06:00:20.162, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 0 %, 290.92 W
2026/08/14 06:00:21.166, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 450.11 W
2026/08/14 06:00:22.171, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 453.92 W
2026/08/14 06:00:23.174, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 432.26 W
2026/08/14 06:00:24.180, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 0 %, 157.27 W
2026/08/14 06:00:25.183, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 29 %, 223.26 W
2026/08/14 06:00:26.187, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 11 %, 213.23 W
2026/08/14 06:00:27.190, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 450.22 W
2026/08/14 06:00:28.194, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 442.69 W
2026/08/14 06:00:29.199, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 448.24 W
2026/08/14 06:00:30.203, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 451.20 W
2026/08/14 06:00:31.206, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 451.55 W
2026/08/14 06:00:32.209, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 456.68 W
2026/08/14 06:00:33.212, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 453.90 W
2026/08/14 06:00:34.215, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 461.07 W
2026/08/14 06:00:35.218, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 436.71 W
2026/08/14 06:00:36.221, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 279.45 W
2026/08/14 06:00:37.224, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 451.60 W
2026/08/14 06:00:38.227, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 0 %, 373.61 W
2026/08/14 06:00:39.231, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 17 %, 181.39 W
2026/08/14 06:00:40.236, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 11 %, 172.11 W
2026/08/14 06:00:41.240, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 295.97 W
2026/08/14 06:00:42.243, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 438.71 W
2026/08/14 06:00:43.247, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 0 %, 174.75 W
2026/08/14 06:00:44.249, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 0 %, 165.81 W
2026/08/14 06:00:45.252, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 249.31 W
2026/08/14 06:00:46.254, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 446.17 W
2026/08/14 06:00:47.257, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 443.84 W
2026/08/14 06:00:48.261, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 458.31 W
2026/08/14 06:00:49.263, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 451.25 W
2026/08/14 06:00:50.266, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 455.43 W
2026/08/14 06:00:51.269, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 453.14 W
2026/08/14 06:00:52.274, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 457.07 W
2026/08/14 06:00:53.277, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 458.49 W
2026/08/14 06:00:54.279, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 456.70 W
2026/08/14 06:00:55.282, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 462.76 W
2026/08/14 06:00:56.286, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 455.65 W
2026/08/14 06:00:57.289, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 461.30 W
2026/08/14 06:00:58.293, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 463.74 W
2026/08/14 06:00:59.295, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 464.88 W
2026/08/14 06:01:00.298, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 459.45 W
2026/08/14 06:01:01.305, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 0 %, 206.58 W
2026/08/14 06:01:02.308, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 0 %, 203.81 W
2026/08/14 06:01:03.316, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 72 %, 182.83 W
2026/08/14 06:01:04.319, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 443.39 W
2026/08/14 06:01:05.323, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 439.40 W
2026/08/14 06:01:06.326, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 0 %, 236.43 W
2026/08/14 06:01:07.332, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 0 %, 177.32 W
2026/08/14 06:01:08.336, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 24 %, 169.38 W
2026/08/14 06:01:09.339, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 312.48 W
2026/08/14 06:01:10.342, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 70 %, 291.42 W
2026/08/14 06:01:11.351, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 446.55 W
2026/08/14 06:01:12.354, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 445.83 W
2026/08/14 06:01:13.361, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 70 %, 289.42 W
2026/08/14 06:01:14.366, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 67 %, 183.07 W
2026/08/14 06:01:15.377, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 0 %, 159.34 W
2026/08/14 06:01:16.381, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 421.34 W
2026/08/14 06:01:17.393, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 59 %, 428.43 W
2026/08/14 06:01:18.396, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 337.42 W
2026/08/14 06:01:19.410, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 437.07 W
2026/08/14 06:01:20.414, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 0 %, 290.03 W
2026/08/14 06:01:21.419, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 0 %, 242.45 W
2026/08/14 06:01:22.423, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 45 %, 189.09 W
2026/08/14 06:01:23.426, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 331.43 W
2026/08/14 06:01:24.430, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 452.88 W
2026/08/14 06:01:25.434, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 453.47 W
2026/08/14 06:01:26.437, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 257.03 W
2026/08/14 06:01:27.441, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 453.67 W
2026/08/14 06:01:28.445, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 452.95 W
2026/08/14 06:01:29.456, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 458.78 W
2026/08/14 06:01:30.459, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 460.91 W
2026/08/14 06:01:31.464, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 454.19 W
2026/08/14 06:01:32.467, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 0 %, 313.50 W
2026/08/14 06:01:33.470, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 0 %, 181.50 W
2026/08/14 06:01:34.473, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 41 %, 184.54 W
2026/08/14 06:01:35.476, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 313.29 W
2026/08/14 06:01:36.479, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 452.21 W
2026/08/14 06:01:37.483, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 453.94 W
2026/08/14 06:01:38.485, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 455.30 W
2026/08/14 06:01:39.489, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 460.74 W
2026/08/14 06:01:40.492, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 467.15 W
2026/08/14 06:01:41.497, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 476.21 W
2026/08/14 06:01:42.499, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 475.06 W
2026/08/14 06:01:43.502, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 473.66 W
2026/08/14 06:01:44.505, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 0 %, 310.25 W
2026/08/14 06:01:45.508, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 0 %, 182.82 W
2026/08/14 06:01:46.511, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 34 %, 171.80 W
2026/08/14 06:01:47.514, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 312.76 W
2026/08/14 06:01:48.517, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 455.45 W
2026/08/14 06:01:49.522, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 458.14 W
2026/08/14 06:01:50.525, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 449.85 W
2026/08/14 06:01:51.528, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 0 %, 371.88 W
2026/08/14 06:01:52.532, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 348.08 W
2026/08/14 06:01:53.536, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 454.54 W
2026/08/14 06:01:54.538, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 453.44 W
2026/08/14 06:01:55.544, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 457.48 W
2026/08/14 06:01:56.548, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 460.68 W
2026/08/14 06:01:57.552, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 453.69 W
2026/08/14 06:01:58.554, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 457.93 W
2026/08/14 06:01:59.563, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 0 %, 168.39 W
2026/08/14 06:02:00.567, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 12 %, 224.41 W
2026/08/14 06:02:01.570, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 20 %, 168.75 W
2026/08/14 06:02:02.573, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 442.20 W
2026/08/14 06:02:03.576, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 440.71 W
2026/08/14 06:02:04.580, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 10 %, 167.65 W
2026/08/14 06:02:05.583, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 0 %, 188.32 W
2026/08/14 06:02:06.587, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 230.21 W
2026/08/14 06:02:07.591, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 447.82 W
2026/08/14 06:02:08.594, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 447.44 W
2026/08/14 06:02:09.597, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 17 %, 406.67 W
2026/08/14 06:02:10.601, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 343.38 W
2026/08/14 06:02:11.603, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 455.01 W
2026/08/14 06:02:12.606, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 454.16 W
2026/08/14 06:02:13.610, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 450.70 W
2026/08/14 06:02:14.612, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 42 %, 233.10 W
2026/08/14 06:02:15.616, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 73 %, 187.89 W
2026/08/14 06:02:16.619, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 0 %, 150.40 W
2026/08/14 06:02:17.622, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 438.91 W
2026/08/14 06:02:18.625, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 446.55 W
2026/08/14 06:02:19.634, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 0 %, 333.46 W
2026/08/14 06:02:20.637, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 59 %, 243.97 W
2026/08/14 06:02:21.641, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 24 %, 193.69 W
2026/08/14 06:02:22.644, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 0 %, 173.69 W
2026/08/14 06:02:23.647, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 432.58 W
2026/08/14 06:02:24.650, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 0 %, 176.44 W
2026/08/14 06:02:25.653, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 0 %, 173.19 W
2026/08/14 06:02:26.656, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 303.20 W
2026/08/14 06:02:27.659, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 451.62 W
2026/08/14 06:02:28.662, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 449.59 W
2026/08/14 06:02:29.665, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 453.78 W
2026/08/14 06:02:30.668, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 0 %, 294.64 W
2026/08/14 06:02:31.670, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 0 %, 176.65 W
2026/08/14 06:02:32.673, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 0 %, 183.52 W
2026/08/14 06:02:33.676, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 418.94 W
2026/08/14 06:02:34.680, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 411.53 W
2026/08/14 06:02:35.682, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 0 %, 175.95 W
2026/08/14 06:02:36.686, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 0 %, 190.21 W
2026/08/14 06:02:37.688, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 36 %, 191.55 W
2026/08/14 06:02:38.691, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 360.99 W
2026/08/14 06:02:39.694, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 448.83 W
2026/08/14 06:02:40.697, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 0 %, 360.14 W
2026/08/14 06:02:41.701, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 0 %, 198.13 W
2026/08/14 06:02:42.704, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 0 %, 178.96 W
2026/08/14 06:02:43.707, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 0 %, 167.42 W
2026/08/14 06:02:44.710, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 412.31 W
2026/08/14 06:02:45.712, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 442.74 W
2026/08/14 06:02:46.715, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 83 %, 388.39 W
2026/08/14 06:02:47.717, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 337.12 W
2026/08/14 06:02:48.721, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 444.45 W
2026/08/14 06:02:49.724, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 451.46 W
2026/08/14 06:02:50.727, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 460.69 W
2026/08/14 06:02:51.730, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 42 %, 380.12 W
2026/08/14 06:02:52.733, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 82 %, 173.54 W
2026/08/14 06:02:53.736, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 0 %, 178.25 W
2026/08/14 06:02:54.740, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 304.94 W
2026/08/14 06:02:55.743, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 441.75 W
2026/08/14 06:02:56.746, 0, NVIDIA H200, 117515 MiB, 143771 MiB, 100 %, 440.67 W
2026/08/14 06:02:57.749, 0, NVIDIA H200, 117839 MiB, 143771 MiB, 100 %, 294.01 W
2026/08/14 06:02:58.751, 0, NVIDIA H200, 117839 MiB, 143771 MiB, 100 %, 442.34 W
2026/08/14 06:02:59.754, 0, NVIDIA H200, 117839 MiB, 143771 MiB, 100 %, 441.78 W
2026/08/14 06:03:00.757, 0, NVIDIA H200, 117839 MiB, 143771 MiB, 100 %, 433.82 W
2026/08/14 06:03:01.760, 0, NVIDIA H200, 117839 MiB, 143771 MiB, 0 %, 161.06 W
2026/08/14 06:03:02.763, 0, NVIDIA H200, 117839 MiB, 143771 MiB, 0 %, 202.37 W
2026/08/14 06:03:03.767, 0, NVIDIA H200, 117839 MiB, 143771 MiB, 100 %, 254.35 W
2026/08/14 06:03:04.770, 0, NVIDIA H200, 117839 MiB, 143771 MiB, 0 %, 383.65 W
2026/08/14 06:03:05.774, 0, NVIDIA H200, 117839 MiB, 143771 MiB, 6 %, 188.34 W
2026/08/14 06:03:06.777, 0, NVIDIA H200, 117839 MiB, 143771 MiB, 49 %, 171.66 W
2026/08/14 06:03:07.780, 0, NVIDIA H200, 117839 MiB, 143771 MiB, 0 %, 146.85 W
2026/08/14 06:03:08.783, 0, NVIDIA H200, 117839 MiB, 143771 MiB, 0 %, 369.20 W
2026/08/14 06:03:09.786, 0, NVIDIA H200, 117839 MiB, 143771 MiB, 100 %, 364.94 W
2026/08/14 06:03:10.789, 0, NVIDIA H200, 117839 MiB, 143771 MiB, 100 %, 440.50 W
2026/08/14 06:03:11.792, 0, NVIDIA H200, 117839 MiB, 143771 MiB, 16 %, 399.16 W
2026/08/14 06:03:12.796, 0, NVIDIA H200, 117839 MiB, 143771 MiB, 53 %, 171.84 W
2026/08/14 06:03:13.798, 0, NVIDIA H200, 117839 MiB, 143771 MiB, 73 %, 167.54 W
2026/08/14 06:03:14.802, 0, NVIDIA H200, 117839 MiB, 143771 MiB, 100 %, 323.54 W
2026/08/14 06:03:15.805, 0, NVIDIA H200, 117839 MiB, 143771 MiB, 100 %, 442.08 W
2026/08/14 06:03:16.807, 0, NVIDIA H200, 117839 MiB, 143771 MiB, 100 %, 442.14 W
2026/08/14 06:03:17.811, 0, NVIDIA H200, 117839 MiB, 143771 MiB, 63 %, 271.27 W
2026/08/14 06:03:18.814, 0, NVIDIA H200, 117839 MiB, 143771 MiB, 0 %, 192.54 W
2026/08/14 06:03:19.817, 0, NVIDIA H200, 117839 MiB, 143771 MiB, 0 %, 181.45 W
2026/08/14 06:03:20.821, 0, NVIDIA H200, 117839 MiB, 143771 MiB, 100 %, 375.80 W
2026/08/14 06:03:21.824, 0, NVIDIA H200, 117839 MiB, 143771 MiB, 100 %, 454.41 W
2026/08/14 06:03:22.827, 0, NVIDIA H200, 117839 MiB, 143771 MiB, 100 %, 450.09 W
2026/08/14 06:03:23.830, 0, NVIDIA H200, 117839 MiB, 143771 MiB, 100 %, 452.96 W
2026/08/14 06:03:24.834, 0, NVIDIA H200, 117839 MiB, 143771 MiB, 100 %, 457.43 W
2026/08/14 06:03:25.837, 0, NVIDIA H200, 117839 MiB, 143771 MiB, 100 %, 453.86 W
2026/08/14 06:03:26.841, 0, NVIDIA H200, 117839 MiB, 143771 MiB, 100 %, 456.60 W
2026/08/14 06:03:27.844, 0, NVIDIA H200, 117839 MiB, 143771 MiB, 100 %, 461.32 W
2026/08/14 06:03:28.846, 0, NVIDIA H200, 117839 MiB, 143771 MiB, 100 %, 456.24 W
2026/08/14 06:03:29.849, 0, NVIDIA H200, 117839 MiB, 143771 MiB, 100 %, 463.51 W
2026/08/14 06:03:30.852, 0, NVIDIA H200, 117839 MiB, 143771 MiB, 100 %, 461.07 W
