timestamp, index, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/08/14 05:49:19.504, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.88 W
2026/08/14 05:49:20.517, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.97 W
2026/08/14 05:49:21.519, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.91 W
2026/08/14 05:49:22.521, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.96 W
2026/08/14 05:49:23.524, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.91 W
2026/08/14 05:49:24.526, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.94 W
2026/08/14 05:49:25.528, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.88 W
2026/08/14 05:49:26.531, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.92 W
2026/08/14 05:49:27.534, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.84 W
2026/08/14 05:49:28.536, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.88 W
2026/08/14 05:49:29.539, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.92 W
2026/08/14 05:49:30.541, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.96 W
2026/08/14 05:49:31.543, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.96 W
2026/08/14 05:49:32.545, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.85 W
2026/08/14 05:49:33.548, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.82 W
2026/08/14 05:49:34.550, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.84 W
2026/08/14 05:49:35.552, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.84 W
2026/08/14 05:49:36.554, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.95 W
2026/08/14 05:49:37.556, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.99 W
2026/08/14 05:49:38.558, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 81.04 W
2026/08/14 05:49:39.561, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 81.04 W
2026/08/14 05:49:40.564, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.93 W
2026/08/14 05:49:41.566, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 81.02 W
2026/08/14 05:49:42.570, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.96 W
2026/08/14 05:49:43.571, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.93 W
2026/08/14 05:49:44.574, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 81.00 W
2026/08/14 05:49:45.577, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.90 W
2026/08/14 05:49:46.579, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.94 W
2026/08/14 05:49:47.582, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.81 W
2026/08/14 05:49:48.584, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.78 W
2026/08/14 05:49:49.587, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.90 W
2026/08/14 05:49:50.590, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.93 W
2026/08/14 05:49:51.593, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.96 W
2026/08/14 05:49:52.595, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.99 W
2026/08/14 05:49:53.597, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.87 W
2026/08/14 05:49:54.601, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.89 W
2026/08/14 05:49:55.602, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.96 W
2026/08/14 05:49:56.608, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.93 W
2026/08/14 05:49:57.611, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.94 W
2026/08/14 05:49:58.614, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 81.01 W
2026/08/14 05:49:59.615, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 81.01 W
2026/08/14 05:50:00.617, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 81.02 W
2026/08/14 05:50:01.622, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 81.01 W
2026/08/14 05:50:02.624, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 81.02 W
2026/08/14 05:50:03.626, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 81.06 W
2026/08/14 05:50:04.628, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 81.03 W
2026/08/14 05:50:05.630, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 81.02 W
2026/08/14 05:50:06.633, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.99 W
2026/08/14 05:50:07.636, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.98 W
2026/08/14 05:50:08.639, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.95 W
2026/08/14 05:50:09.641, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 81.00 W
2026/08/14 05:50:10.643, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.96 W
2026/08/14 05:50:11.646, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 81.03 W
2026/08/14 05:50:12.649, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 81.08 W
2026/08/14 05:50:13.651, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 81.00 W
2026/08/14 05:50:14.654, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.93 W
2026/08/14 05:50:15.658, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.93 W
2026/08/14 05:50:16.661, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.94 W
2026/08/14 05:50:17.663, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.91 W
2026/08/14 05:50:18.665, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.94 W
2026/08/14 05:50:19.668, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.96 W
2026/08/14 05:50:20.670, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.88 W
2026/08/14 05:50:21.673, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.89 W
2026/08/14 05:50:22.675, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.96 W
2026/08/14 05:50:23.678, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.93 W
2026/08/14 05:50:24.680, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.98 W
2026/08/14 05:50:25.683, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.91 W
2026/08/14 05:50:26.687, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.93 W
2026/08/14 05:50:27.689, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.85 W
2026/08/14 05:50:28.692, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.93 W
2026/08/14 05:50:29.695, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.94 W
2026/08/14 05:50:30.697, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.91 W
2026/08/14 05:50:31.700, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 81.04 W
2026/08/14 05:50:32.703, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 81.02 W
2026/08/14 05:50:33.707, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 81.01 W
2026/08/14 05:50:34.710, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.96 W
2026/08/14 05:50:35.712, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.94 W
2026/08/14 05:50:36.714, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.92 W
2026/08/14 05:50:37.717, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.95 W
2026/08/14 05:50:38.719, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.89 W
2026/08/14 05:50:39.723, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.98 W
2026/08/14 05:50:40.725, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.87 W
2026/08/14 05:50:41.727, 0, NVIDIA H200, 4 MiB, 143771 MiB, 0 %, 80.96 W
2026/08/14 05:50:42.729, 0, NVIDIA H200, 755 MiB, 143771 MiB, 0 %, 110.75 W
2026/08/14 05:50:43.732, 0, NVIDIA H200, 27495 MiB, 143771 MiB, 1 %, 125.56 W
2026/08/14 05:50:44.737, 0, NVIDIA H200, 64867 MiB, 143771 MiB, 0 %, 125.17 W
2026/08/14 05:50:45.739, 0, NVIDIA H200, 64867 MiB, 143771 MiB, 2 %, 125.24 W
2026/08/14 05:50:46.742, 0, NVIDIA H200, 64867 MiB, 143771 MiB, 2 %, 125.15 W
2026/08/14 05:50:47.744, 0, NVIDIA H200, 64867 MiB, 143771 MiB, 2 %, 125.19 W
2026/08/14 05:50:48.750, 0, NVIDIA H200, 64867 MiB, 143771 MiB, 2 %, 125.17 W
2026/08/14 05:50:49.753, 0, NVIDIA H200, 64867 MiB, 143771 MiB, 0 %, 125.23 W
2026/08/14 05:50:50.759, 0, NVIDIA H200, 64867 MiB, 143771 MiB, 3 %, 125.24 W
2026/08/14 05:50:51.761, 0, NVIDIA H200, 64867 MiB, 143771 MiB, 2 %, 125.22 W
2026/08/14 05:50:52.765, 0, NVIDIA H200, 64867 MiB, 143771 MiB, 3 %, 125.25 W
2026/08/14 05:50:53.767, 0, NVIDIA H200, 64867 MiB, 143771 MiB, 2 %, 125.23 W
2026/08/14 05:50:54.770, 0, NVIDIA H200, 64867 MiB, 143771 MiB, 3 %, 125.21 W
2026/08/14 05:50:55.773, 0, NVIDIA H200, 64867 MiB, 143771 MiB, 3 %, 125.03 W
2026/08/14 05:50:56.779, 0, NVIDIA H200, 64867 MiB, 143771 MiB, 2 %, 125.13 W
2026/08/14 05:50:57.781, 0, NVIDIA H200, 64867 MiB, 143771 MiB, 4 %, 125.19 W
2026/08/14 05:50:58.793, 0, NVIDIA H200, 64867 MiB, 143771 MiB, 0 %, 125.17 W
2026/08/14 05:51:00.289, 0, NVIDIA H200, 64867 MiB, 143771 MiB, 5 %, 125.26 W
2026/08/14 05:51:01.293, 0, NVIDIA H200, 64867 MiB, 143771 MiB, 4 %, 125.16 W
2026/08/14 05:51:02.297, 0, NVIDIA H200, 64867 MiB, 143771 MiB, 4 %, 125.14 W
2026/08/14 05:51:03.300, 0, NVIDIA H200, 64867 MiB, 143771 MiB, 3 %, 124.97 W
2026/08/14 05:51:04.305, 0, NVIDIA H200, 64867 MiB, 143771 MiB, 4 %, 124.96 W
2026/08/14 05:51:05.309, 0, NVIDIA H200, 64867 MiB, 143771 MiB, 4 %, 125.06 W
2026/08/14 05:51:06.314, 0, NVIDIA H200, 64867 MiB, 143771 MiB, 4 %, 124.91 W
2026/08/14 05:51:07.317, 0, NVIDIA H200, 64867 MiB, 143771 MiB, 4 %, 125.01 W
2026/08/14 05:51:08.321, 0, NVIDIA H200, 64867 MiB, 143771 MiB, 4 %, 124.97 W
2026/08/14 05:51:09.326, 0, NVIDIA H200, 64867 MiB, 143771 MiB, 4 %, 124.76 W
2026/08/14 05:51:10.329, 0, NVIDIA H200, 64867 MiB, 143771 MiB, 4 %, 124.93 W
2026/08/14 05:51:11.331, 0, NVIDIA H200, 64867 MiB, 143771 MiB, 4 %, 124.75 W
2026/08/14 05:51:12.333, 0, NVIDIA H200, 64867 MiB, 143771 MiB, 4 %, 124.74 W
2026/08/14 05:51:13.337, 0, NVIDIA H200, 64867 MiB, 143771 MiB, 4 %, 124.83 W
2026/08/14 05:51:14.340, 0, NVIDIA H200, 64867 MiB, 143771 MiB, 4 %, 124.85 W
2026/08/14 05:51:15.343, 0, NVIDIA H200, 64867 MiB, 143771 MiB, 0 %, 124.81 W
2026/08/14 05:51:16.346, 0, NVIDIA H200, 64867 MiB, 143771 MiB, 4 %, 124.85 W
2026/08/14 05:51:17.349, 0, NVIDIA H200, 64867 MiB, 143771 MiB, 4 %, 124.82 W
2026/08/14 05:51:18.351, 0, NVIDIA H200, 64867 MiB, 143771 MiB, 0 %, 124.78 W
2026/08/14 05:51:19.353, 0, NVIDIA H200, 64867 MiB, 143771 MiB, 4 %, 124.80 W
2026/08/14 05:51:20.356, 0, NVIDIA H200, 64867 MiB, 143771 MiB, 4 %, 124.83 W
2026/08/14 05:51:21.358, 0, NVIDIA H200, 64867 MiB, 143771 MiB, 0 %, 124.82 W
2026/08/14 05:51:22.366, 0, NVIDIA H200, 64867 MiB, 143771 MiB, 4 %, 124.82 W
2026/08/14 05:51:23.369, 0, NVIDIA H200, 64867 MiB, 143771 MiB, 4 %, 124.72 W
2026/08/14 05:51:24.372, 0, NVIDIA H200, 64867 MiB, 143771 MiB, 0 %, 124.72 W
2026/08/14 05:51:25.374, 0, NVIDIA H200, 64867 MiB, 143771 MiB, 4 %, 124.66 W
2026/08/14 05:51:26.377, 0, NVIDIA H200, 64867 MiB, 143771 MiB, 4 %, 124.71 W
2026/08/14 05:51:27.380, 0, NVIDIA H200, 64867 MiB, 143771 MiB, 0 %, 124.63 W
2026/08/14 05:51:28.382, 0, NVIDIA H200, 64867 MiB, 143771 MiB, 2 %, 124.54 W
2026/08/14 05:51:29.385, 0, NVIDIA H200, 64867 MiB, 143771 MiB, 3 %, 124.41 W
2026/08/14 05:51:30.387, 0, NVIDIA H200, 64867 MiB, 143771 MiB, 2 %, 124.40 W
2026/08/14 05:51:31.389, 0, NVIDIA H200, 64867 MiB, 143771 MiB, 2 %, 124.36 W
2026/08/14 05:51:32.391, 0, NVIDIA H200, 64867 MiB, 143771 MiB, 2 %, 124.38 W
2026/08/14 05:51:33.395, 0, NVIDIA H200, 64867 MiB, 143771 MiB, 0 %, 124.23 W
2026/08/14 05:51:34.398, 0, NVIDIA H200, 66597 MiB, 143771 MiB, 0 %, 124.44 W
2026/08/14 05:51:35.401, 0, NVIDIA H200, 66637 MiB, 143771 MiB, 8 %, 125.11 W
2026/08/14 05:51:36.403, 0, NVIDIA H200, 65745 MiB, 143771 MiB, 0 %, 125.08 W
2026/08/14 05:51:37.405, 0, NVIDIA H200, 65745 MiB, 143771 MiB, 0 %, 124.90 W
2026/08/14 05:51:38.407, 0, NVIDIA H200, 65745 MiB, 143771 MiB, 0 %, 124.86 W
2026/08/14 05:51:39.410, 0, NVIDIA H200, 65745 MiB, 143771 MiB, 0 %, 124.89 W
2026/08/14 05:51:40.413, 0, NVIDIA H200, 65745 MiB, 143771 MiB, 0 %, 124.93 W
2026/08/14 05:51:41.415, 0, NVIDIA H200, 65745 MiB, 143771 MiB, 0 %, 124.88 W
2026/08/14 05:51:42.418, 0, NVIDIA H200, 65745 MiB, 143771 MiB, 0 %, 124.90 W
2026/08/14 05:51:43.420, 0, NVIDIA H200, 65745 MiB, 143771 MiB, 0 %, 124.93 W
2026/08/14 05:51:44.422, 0, NVIDIA H200, 65745 MiB, 143771 MiB, 0 %, 124.83 W
2026/08/14 05:51:45.424, 0, NVIDIA H200, 65745 MiB, 143771 MiB, 0 %, 124.84 W
2026/08/14 05:51:46.428, 0, NVIDIA H200, 65745 MiB, 143771 MiB, 0 %, 124.93 W
2026/08/14 05:51:47.435, 0, NVIDIA H200, 65745 MiB, 143771 MiB, 0 %, 124.89 W
2026/08/14 05:51:48.438, 0, NVIDIA H200, 65745 MiB, 143771 MiB, 0 %, 124.82 W
2026/08/14 05:51:49.441, 0, NVIDIA H200, 65745 MiB, 143771 MiB, 0 %, 124.88 W
2026/08/14 05:51:50.444, 0, NVIDIA H200, 65745 MiB, 143771 MiB, 0 %, 124.84 W
2026/08/14 05:51:51.447, 0, NVIDIA H200, 65745 MiB, 143771 MiB, 0 %, 124.77 W
2026/08/14 05:51:52.449, 0, NVIDIA H200, 65745 MiB, 143771 MiB, 0 %, 124.74 W
2026/08/14 05:51:53.453, 0, NVIDIA H200, 65745 MiB, 143771 MiB, 0 %, 124.75 W
2026/08/14 05:51:54.456, 0, NVIDIA H200, 65745 MiB, 143771 MiB, 0 %, 124.74 W
2026/08/14 05:51:55.458, 0, NVIDIA H200, 65745 MiB, 143771 MiB, 0 %, 124.69 W
2026/08/14 05:51:56.461, 0, NVIDIA H200, 65745 MiB, 143771 MiB, 0 %, 124.66 W
2026/08/14 05:51:57.464, 0, NVIDIA H200, 65873 MiB, 143771 MiB, 0 %, 124.65 W
2026/08/14 05:51:58.467, 0, NVIDIA H200, 65933 MiB, 143771 MiB, 21 %, 151.90 W
2026/08/14 05:51:59.470, 0, NVIDIA H200, 65937 MiB, 143771 MiB, 0 %, 149.04 W
2026/08/14 05:52:00.473, 0, NVIDIA H200, 66189 MiB, 143771 MiB, 0 %, 128.91 W
2026/08/14 05:52:01.476, 0, NVIDIA H200, 66191 MiB, 143771 MiB, 0 %, 143.88 W
2026/08/14 05:52:02.479, 0, NVIDIA H200, 65747 MiB, 143771 MiB, 0 %, 145.12 W
2026/08/14 05:52:03.482, 0, NVIDIA H200, 65747 MiB, 143771 MiB, 0 %, 124.73 W
2026/08/14 05:52:04.484, 0, NVIDIA H200, 66203 MiB, 143771 MiB, 0 %, 159.45 W
2026/08/14 05:52:05.486, 0, NVIDIA H200, 66203 MiB, 143771 MiB, 0 %, 124.78 W
2026/08/14 05:52:06.489, 0, NVIDIA H200, 66203 MiB, 143771 MiB, 0 %, 125.11 W
2026/08/14 05:52:07.493, 0, NVIDIA H200, 66203 MiB, 143771 MiB, 0 %, 125.18 W
2026/08/14 05:52:08.496, 0, NVIDIA H200, 66263 MiB, 143771 MiB, 0 %, 146.96 W
2026/08/14 05:52:09.499, 0, NVIDIA H200, 66263 MiB, 143771 MiB, 0 %, 208.14 W
2026/08/14 05:52:10.502, 0, NVIDIA H200, 66263 MiB, 143771 MiB, 0 %, 125.43 W
2026/08/14 05:52:11.505, 0, NVIDIA H200, 66263 MiB, 143771 MiB, 0 %, 143.60 W
2026/08/14 05:52:12.507, 0, NVIDIA H200, 66263 MiB, 143771 MiB, 0 %, 124.95 W
2026/08/14 05:52:13.510, 0, NVIDIA H200, 66263 MiB, 143771 MiB, 0 %, 124.77 W
2026/08/14 05:52:14.512, 0, NVIDIA H200, 66263 MiB, 143771 MiB, 0 %, 124.80 W
2026/08/14 05:52:15.515, 0, NVIDIA H200, 66263 MiB, 143771 MiB, 0 %, 160.78 W
2026/08/14 05:52:16.518, 0, NVIDIA H200, 65747 MiB, 143771 MiB, 0 %, 201.59 W
2026/08/14 05:52:17.521, 0, NVIDIA H200, 65747 MiB, 143771 MiB, 0 %, 124.25 W
2026/08/14 05:52:18.523, 0, NVIDIA H200, 65747 MiB, 143771 MiB, 0 %, 124.11 W
2026/08/14 05:52:19.528, 0, NVIDIA H200, 65747 MiB, 143771 MiB, 0 %, 124.06 W
2026/08/14 05:52:20.531, 0, NVIDIA H200, 65747 MiB, 143771 MiB, 0 %, 124.06 W
2026/08/14 05:52:21.533, 0, NVIDIA H200, 66543 MiB, 143771 MiB, 0 %, 253.68 W
2026/08/14 05:52:22.535, 0, NVIDIA H200, 66543 MiB, 143771 MiB, 0 %, 124.99 W
2026/08/14 05:52:23.538, 0, NVIDIA H200, 66543 MiB, 143771 MiB, 0 %, 124.76 W
2026/08/14 05:52:24.540, 0, NVIDIA H200, 66543 MiB, 143771 MiB, 60 %, 170.78 W
2026/08/14 05:52:25.542, 0, NVIDIA H200, 66543 MiB, 143771 MiB, 0 %, 124.85 W
2026/08/14 05:52:26.545, 0, NVIDIA H200, 66543 MiB, 143771 MiB, 0 %, 124.61 W
2026/08/14 05:52:27.548, 0, NVIDIA H200, 66543 MiB, 143771 MiB, 0 %, 154.89 W
2026/08/14 05:52:28.551, 0, NVIDIA H200, 66543 MiB, 143771 MiB, 0 %, 124.60 W
2026/08/14 05:52:29.554, 0, NVIDIA H200, 66543 MiB, 143771 MiB, 0 %, 124.46 W
2026/08/14 05:52:30.557, 0, NVIDIA H200, 66543 MiB, 143771 MiB, 0 %, 124.44 W
2026/08/14 05:52:31.561, 0, NVIDIA H200, 66543 MiB, 143771 MiB, 0 %, 167.82 W
2026/08/14 05:52:32.563, 0, NVIDIA H200, 66543 MiB, 143771 MiB, 0 %, 124.48 W
2026/08/14 05:52:33.566, 0, NVIDIA H200, 66543 MiB, 143771 MiB, 72 %, 154.13 W
2026/08/14 05:52:34.570, 0, NVIDIA H200, 66543 MiB, 143771 MiB, 0 %, 124.86 W
2026/08/14 05:52:35.573, 0, NVIDIA H200, 66543 MiB, 143771 MiB, 0 %, 131.59 W
2026/08/14 05:52:36.575, 0, NVIDIA H200, 66543 MiB, 143771 MiB, 0 %, 124.40 W
2026/08/14 05:52:37.577, 0, NVIDIA H200, 66543 MiB, 143771 MiB, 0 %, 124.49 W
2026/08/14 05:52:38.580, 0, NVIDIA H200, 66543 MiB, 143771 MiB, 0 %, 124.75 W
2026/08/14 05:52:39.583, 0, NVIDIA H200, 66543 MiB, 143771 MiB, 0 %, 124.54 W
2026/08/14 05:52:40.585, 0, NVIDIA H200, 66543 MiB, 143771 MiB, 0 %, 124.67 W
2026/08/14 05:52:41.587, 0, NVIDIA H200, 66543 MiB, 143771 MiB, 0 %, 124.62 W
2026/08/14 05:52:42.590, 0, NVIDIA H200, 66543 MiB, 143771 MiB, 0 %, 124.62 W
2026/08/14 05:52:43.592, 0, NVIDIA H200, 66609 MiB, 143771 MiB, 3 %, 134.74 W
2026/08/14 05:52:44.594, 0, NVIDIA H200, 67245 MiB, 143771 MiB, 0 %, 136.52 W
2026/08/14 05:52:45.596, 0, NVIDIA H200, 67565 MiB, 143771 MiB, 0 %, 176.74 W
2026/08/14 05:52:46.600, 0, NVIDIA H200, 67565 MiB, 143771 MiB, 0 %, 124.28 W
2026/08/14 05:52:47.603, 0, NVIDIA H200, 67565 MiB, 143771 MiB, 0 %, 124.21 W
2026/08/14 05:52:48.606, 0, NVIDIA H200, 67565 MiB, 143771 MiB, 0 %, 124.39 W
2026/08/14 05:52:49.609, 0, NVIDIA H200, 67565 MiB, 143771 MiB, 0 %, 134.26 W
2026/08/14 05:52:50.611, 0, NVIDIA H200, 67565 MiB, 143771 MiB, 0 %, 126.86 W
2026/08/14 05:52:51.615, 0, NVIDIA H200, 67565 MiB, 143771 MiB, 0 %, 124.29 W
2026/08/14 05:52:52.617, 0, NVIDIA H200, 67565 MiB, 143771 MiB, 0 %, 124.11 W
2026/08/14 05:52:53.620, 0, NVIDIA H200, 67565 MiB, 143771 MiB, 0 %, 124.08 W
2026/08/14 05:52:54.623, 0, NVIDIA H200, 67565 MiB, 143771 MiB, 0 %, 124.09 W
2026/08/14 05:52:55.627, 0, NVIDIA H200, 67565 MiB, 143771 MiB, 0 %, 123.98 W
2026/08/14 05:52:56.631, 0, NVIDIA H200, 66797 MiB, 143771 MiB, 0 %, 135.32 W
2026/08/14 05:52:57.633, 0, NVIDIA H200, 66797 MiB, 143771 MiB, 0 %, 124.01 W
2026/08/14 05:52:58.636, 0, NVIDIA H200, 66797 MiB, 143771 MiB, 0 %, 123.99 W
2026/08/14 05:52:59.638, 0, NVIDIA H200, 66797 MiB, 143771 MiB, 0 %, 123.91 W
2026/08/14 05:53:00.640, 0, NVIDIA H200, 67191 MiB, 143771 MiB, 0 %, 133.86 W
2026/08/14 05:53:01.643, 0, NVIDIA H200, 67191 MiB, 143771 MiB, 0 %, 124.00 W
2026/08/14 05:53:02.646, 0, NVIDIA H200, 67191 MiB, 143771 MiB, 0 %, 124.03 W
2026/08/14 05:53:03.649, 0, NVIDIA H200, 67191 MiB, 143771 MiB, 0 %, 123.89 W
2026/08/14 05:53:04.652, 0, NVIDIA H200, 67191 MiB, 143771 MiB, 0 %, 123.99 W
2026/08/14 05:53:05.655, 0, NVIDIA H200, 67191 MiB, 143771 MiB, 0 %, 123.90 W
2026/08/14 05:53:06.658, 0, NVIDIA H200, 67193 MiB, 143771 MiB, 9 %, 136.75 W
2026/08/14 05:53:07.661, 0, NVIDIA H200, 67193 MiB, 143771 MiB, 0 %, 123.45 W
2026/08/14 05:53:08.663, 0, NVIDIA H200, 67195 MiB, 143771 MiB, 20 %, 128.05 W
2026/08/14 05:53:09.666, 0, NVIDIA H200, 67195 MiB, 143771 MiB, 0 %, 124.15 W
2026/08/14 05:53:10.669, 0, NVIDIA H200, 117123 MiB, 143771 MiB, 0 %, 127.13 W
2026/08/14 05:53:11.673, 0, NVIDIA H200, 117459 MiB, 143771 MiB, 0 %, 124.09 W
2026/08/14 05:53:12.675, 0, NVIDIA H200, 118231 MiB, 143771 MiB, 0 %, 148.67 W
2026/08/14 05:53:13.678, 0, NVIDIA H200, 117259 MiB, 143771 MiB, 36 %, 129.74 W
2026/08/14 05:53:14.680, 0, NVIDIA H200, 117287 MiB, 143771 MiB, 33 %, 137.57 W
2026/08/14 05:53:15.683, 0, NVIDIA H200, 117321 MiB, 143771 MiB, 23 %, 139.25 W
2026/08/14 05:53:16.685, 0, NVIDIA H200, 117347 MiB, 143771 MiB, 20 %, 134.26 W
2026/08/14 05:53:17.688, 0, NVIDIA H200, 117435 MiB, 143771 MiB, 16 %, 133.82 W
2026/08/14 05:53:18.692, 0, NVIDIA H200, 117683 MiB, 143771 MiB, 15 %, 131.14 W
2026/08/14 05:53:19.694, 0, NVIDIA H200, 117539 MiB, 143771 MiB, 13 %, 132.37 W
2026/08/14 05:53:20.697, 0, NVIDIA H200, 117803 MiB, 143771 MiB, 11 %, 127.76 W
2026/08/14 05:53:21.700, 0, NVIDIA H200, 117585 MiB, 143771 MiB, 2 %, 124.59 W
2026/08/14 05:53:22.703, 0, NVIDIA H200, 117791 MiB, 143771 MiB, 10 %, 126.77 W
2026/08/14 05:53:23.706, 0, NVIDIA H200, 117703 MiB, 143771 MiB, 8 %, 126.26 W
2026/08/14 05:53:24.708, 0, NVIDIA H200, 117781 MiB, 143771 MiB, 0 %, 126.35 W
2026/08/14 05:53:25.711, 0, NVIDIA H200, 117689 MiB, 143771 MiB, 4 %, 126.49 W
2026/08/14 05:53:26.713, 0, NVIDIA H200, 117769 MiB, 143771 MiB, 0 %, 125.65 W
2026/08/14 05:53:27.716, 0, NVIDIA H200, 117761 MiB, 143771 MiB, 2 %, 126.59 W
2026/08/14 05:53:28.719, 0, NVIDIA H200, 117775 MiB, 143771 MiB, 6 %, 126.11 W
2026/08/14 05:53:29.721, 0, NVIDIA H200, 118341 MiB, 143771 MiB, 5 %, 125.61 W
2026/08/14 05:53:30.724, 0, NVIDIA H200, 118357 MiB, 143771 MiB, 5 %, 132.82 W
2026/08/14 05:53:31.728, 0, NVIDIA H200, 118615 MiB, 143771 MiB, 5 %, 133.44 W
2026/08/14 05:53:32.730, 0, NVIDIA H200, 118409 MiB, 143771 MiB, 5 %, 130.02 W
2026/08/14 05:53:33.733, 0, NVIDIA H200, 118439 MiB, 143771 MiB, 5 %, 130.17 W
2026/08/14 05:53:34.736, 0, NVIDIA H200, 118485 MiB, 143771 MiB, 9 %, 132.04 W
